ZCTA,Total,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%
95963,1324,0.596676737,0.403323263,0.031722054,0.086102719,0.057401813,0.164652568,0.256797583,0.067975831,0.021148036,0.093655589,0.061178248,0.159365559
95965,15492,0.496385231,0.503614769,0.040149755,0.092757552,0.138587658,0.114187968,0.110702298,0.035760392,0.101342628,0.140588691,0.112896979,0.113026078
95966,20498,0.513025661,0.486974339,0.037223144,0.074446287,0.164455069,0.124890233,0.112010928,0.033710606,0.079471168,0.132598302,0.117377305,0.123816958
95968,29860,0.501373074,0.498626926,0.033523108,0.06758205,0.143737441,0.117213664,0.139316812,0.027327528,0.073476222,0.123174816,0.113027461,0.161620898
95969,1231,0.539398863,0.460601137,0.015434606,0.168968318,0.090982941,0.139723802,0.124289196,0.005686434,0.054427295,0.140536149,0.094232331,0.165718928
95970,23572,0.472085525,0.527914475,0.017902596,0.074876973,0.106567114,0.118106228,0.154632615,0.027659936,0.067028678,0.115688105,0.115645681,0.201892075
95971,616,0.482142857,0.517857143,0,0.116883117,0.037337662,0.193181818,0.13474026,0.008116883,0.073051948,0.084415584,0.154220779,0.198051948
95973,5924,0.48750844,0.51249156,0.010297097,0.054186361,0.140108035,0.130654963,0.152261985,0.025827144,0.078156651,0.131161377,0.123902768,0.153443619
95974,36682,0.49836432,0.50163568,0.040019628,0.087290769,0.161168966,0.11667848,0.093206477,0.027833815,0.070606837,0.163159043,0.12120386,0.118832125
95975,65,0.753846154,0.246153846,0,0.523076923,0.230769231,0,0,0,0,0.246153846,0,0
95977,1877,0.546616942,0.453383058,0.045817794,0.05380927,0.094832179,0.071923282,0.280234417,0,0.073521577,0.084176878,0.123601492,0.172083111
95978,1488,0.52016129,0.47983871,0.044354839,0.055107527,0.264112903,0.031586022,0.125,0.055107527,0.040994624,0.125672043,0.094086022,0.163978495
95979,245,0.6,0.4,0,0.33877551,0.044897959,0.057142857,0.159183673,0.044897959,0.053061224,0.151020408,0.057142857,0.093877551
95981,414,0.519323671,0.480676329,0.019323671,0.009661836,0.04589372,0.164251208,0.280193237,0.024154589,0.016908213,0.055555556,0.15942029,0.224637681
95982,39,0.743589744,0.256410256,0,0.41025641,0.333333333,0,0,0,0,0.256410256,0,0
95983,3259,0.511506597,0.488493403,0.029763731,0.11015649,0.13623811,0.130714943,0.104633323,0.028843203,0.092052777,0.093893832,0.171218165,0.102485425
95984,380,0.484210526,0.515789474,0.052631579,0.084210526,0.147368421,0,0.2,0.055263158,0.073684211,0,0.168421053,0.218421053
95986,327,0.425076453,0.574923547,0,0,0,0.29969419,0.125382263,0,0.122324159,0.159021407,0.122324159,0.171253823
95987,56,0.714285714,0.285714286,0,0,0,0.125,0.589285714,0,0,0,0,0.285714286
95988,5950,0.483529412,0.516470588,0.029411765,0.10907563,0.157983193,0.105210084,0.081848739,0.054789916,0.112773109,0.14907563,0.111764706,0.088067227
95991,8298,0.516027959,0.483972041,0.045312123,0.106893227,0.131959508,0.119185346,0.112677754,0.023258617,0.078091106,0.129067245,0.100867679,0.152687395
95993,40861,0.488411933,0.511588067,0.037297178,0.101368053,0.150730525,0.113678079,0.085338097,0.035902205,0.098088642,0.156848829,0.110129463,0.110618928
96001,37077,0.504005178,0.495994822,0.033228147,0.091647113,0.148501767,0.117808884,0.112819268,0.028346414,0.085228039,0.13658063,0.124821318,0.121018421
96002,34293,0.495698831,0.504301169,0.024553116,0.07815006,0.152859184,0.116291955,0.123844516,0.027585805,0.079024874,0.12652728,0.128889278,0.142273933
96003,34196,0.474587671,0.525412329,0.032021289,0.085360861,0.138554217,0.108492221,0.110159083,0.033746637,0.093899871,0.141770967,0.131418879,0.124575974
96006,44328,0.489149071,0.510850929,0.033500271,0.074963905,0.140001805,0.109772604,0.130910485,0.025018047,0.06729381,0.148371233,0.116833604,0.153334236
96007,389,0.514138817,0.485861183,0.010282776,0.082262211,0.017994859,0.146529563,0.257069409,0.025706941,0.010282776,0.115681234,0.156812339,0.177377892
96008,23228,0.498923713,0.501076287,0.034699501,0.085285001,0.14189771,0.109006372,0.12803513,0.030997072,0.068968486,0.136257965,0.111675564,0.1531772
96009,1191,0.37279597,0.62720403,0.01511335,0.041981528,0.051217464,0.154492024,0.109991604,0.007556675,0.066330814,0.151973132,0.212426532,0.188916877
96010,321,0.526479751,0.473520249,0.034267913,0.062305296,0.105919003,0.168224299,0.15576324,0.028037383,0.012461059,0.049844237,0.211838006,0.171339564
96011,122,0.598360656,0.401639344,0,0,0.31147541,0.098360656,0.18852459,0,0,0.016393443,0.221311475,0.163934426
96013,199,0.572864322,0.427135678,0,0.110552764,0.130653266,0.100502513,0.231155779,0.010050251,0.090452261,0.085427136,0.105527638,0.135678392
96014,4819,0.490973231,0.509026769,0.056858269,0.099190703,0.13426022,0.112678979,0.087985059,0.035692052,0.076156879,0.135505292,0.101058311,0.160614235
96015,135,0.511111111,0.488888889,0,0,0.17037037,0.133333333,0.207407407,0,0,0,0.348148148,0.140740741
96016,320,0.475,0.525,0,0,0,0.08125,0.39375,0,0.078125,0.01875,0,0.428125
96017,424,0.485849057,0.514150943,0.025943396,0.091981132,0.018867925,0.08490566,0.264150943,0,0.056603774,0.068396226,0.061320755,0.327830189
96019,140,0.578571429,0.421428571,0,0.057142857,0.057142857,0.15,0.314285714,0,0.021428571,0.021428571,0.007142857,0.371428571
96020,10178,0.496757713,0.503242287,0.036647671,0.08351346,0.163096876,0.125663195,0.08783651,0.034486147,0.087738259,0.113578306,0.129396738,0.138042837
96021,2369,0.522161249,0.477838751,0.034191642,0.037146475,0.125791473,0.125791473,0.199240186,0,0.050654285,0.087378641,0.111017307,0.228788518
96022,16017,0.478429169,0.521570831,0.030030592,0.090903415,0.14159955,0.118748829,0.097146782,0.023287757,0.10751077,0.139476806,0.128113879,0.12318162
96023,16253,0.465267951,0.534732049,0.033532271,0.075247647,0.120100904,0.123792531,0.112594598,0.039131237,0.087983757,0.135359626,0.130006768,0.142250661
96024,1184,0.554898649,0.445101351,0.080236486,0.076013514,0.168918919,0.094594595,0.135135135,0.023648649,0.05152027,0.112331081,0.116554054,0.141047297
96025,846,0.555555556,0.444444444,0.017730496,0.098108747,0.066193853,0.102836879,0.270685579,0.024822695,0.035460993,0.046099291,0.135933806,0.20212766
96027,2126,0.475540922,0.524459078,0.023047977,0.06349953,0.115239887,0.103010348,0.17074318,0.0710254,0.028222013,0.093132643,0.129821261,0.202257761
96028,2327,0.540610228,0.459389772,0.019767942,0.108723679,0.106145251,0.124623979,0.181349377,0.009454233,0.066609368,0.063601203,0.124623979,0.195100988
96029,1368,0.475146199,0.524853801,0.007309942,0.105263158,0.078216374,0.067251462,0.217105263,0.022660819,0.033625731,0.113304094,0.119152047,0.236111111
96031,167,0.526946108,0.473053892,0.011976048,0.083832335,0.125748503,0.125748503,0.179640719,0.02994012,0.119760479,0.077844311,0.095808383,0.149700599
96032,133,0.563909774,0.436090226,0.127819549,0.015037594,0.142857143,0.090225564,0.187969925,0.07518797,0.015037594,0.097744361,0.082706767,0.165413534
96033,2653,0.521673577,0.478326423,0.045231813,0.088955899,0.111194874,0.107425556,0.168865435,0.019223521,0.096494534,0.110064078,0.099133057,0.153411233
96034,490,0.520408163,0.479591837,0.016326531,0.083673469,0.091836735,0.167346939,0.16122449,0.014285714,0.042857143,0.089795918,0.193877551,0.13877551
96035,279,0.47311828,0.52688172,0,0.100358423,0.075268817,0.164874552,0.132616487,0.025089606,0.032258065,0.093189964,0.161290323,0.215053763
96037,3629,0.532378066,0.467621934,0.035271425,0.098925324,0.121245522,0.155965831,0.120969964,0.039680353,0.079360705,0.100303114,0.100303114,0.147974649
96038,279,0.405017921,0.594982079,0.043010753,0.039426523,0,0.025089606,0.297491039,0,0,0.161290323,0.304659498,0.129032258
96039,732,0.494535519,0.505464481,0.051912568,0.057377049,0.107923497,0.151639344,0.12568306,0.083333333,0.094262295,0.076502732,0.12431694,0.12704918
96040,904,0.470132743,0.529867257,0.030973451,0.038716814,0.113938053,0.125,0.161504425,0.036504425,0.065265487,0.08960177,0.146017699,0.192477876
96041,124,0.483870968,0.516129032,0,0,0.024193548,0.080645161,0.379032258,0,0,0.080645161,0.161290323,0.274193548
96044,2934,0.491138378,0.508861622,0.009884117,0.078050443,0.117586912,0.111111111,0.174505794,0.045330607,0.05862304,0.126789366,0.107702795,0.170415815
96046,963,0.50674974,0.49325026,0.013499481,0.034267913,0.088265836,0.140186916,0.230529595,0.016614746,0.057113188,0.048805815,0.1298027,0.240913811
96047,115,0.504347826,0.495652174,0,0,0,0.182608696,0.32173913,0,0,0,0.260869565,0.234782609
96048,849,0.563015312,0.436984688,0.012956419,0.06360424,0.18138987,0.124852768,0.180212014,0,0.016489988,0.07656066,0.16254417,0.18138987
96049,730,0.504109589,0.495890411,0.026027397,0.021917808,0.069863014,0.098630137,0.287671233,0.023287671,0.026027397,0.1,0.124657534,0.221917808
96050,90,0.5,0.5,0,0.188888889,0.088888889,0.111111111,0.111111111,0.177777778,0,0.188888889,0.066666667,0.066666667
96051,381,0.57480315,0.42519685,0.01312336,0.044619423,0.070866142,0.12335958,0.322834646,0,0.044619423,0.036745407,0.06824147,0.275590551
96052,1358,0.499263623,0.500736377,0,0.041237113,0.120765832,0.125920471,0.211340206,0.033873343,0.083210604,0.111929308,0.140648012,0.13107511
96054,1574,0.534307497,0.465692503,0.027318933,0.031766201,0.134053367,0.179161372,0.162007624,0.012071156,0.034307497,0.079415502,0.14866582,0.191232529
96055,319,0.554858934,0.445141066,0.028213166,0.062695925,0.166144201,0.156739812,0.141065831,0.018808777,0.028213166,0.144200627,0.166144201,0.087774295
96056,3866,0.491981376,0.508018624,0.022245215,0.099844801,0.107604759,0.118468702,0.1438179,0.034402483,0.086652871,0.102431454,0.123642007,0.160889809
96057,1530,0.506535948,0.493464052,0.045751634,0.058823529,0.067973856,0.194117647,0.139869281,0.030718954,0.050980392,0.075816993,0.202614379,0.133333333
96058,1235,0.505263158,0.494736842,0.001619433,0.062348178,0.091497976,0.157894737,0.191902834,0.013765182,0.063967611,0.051012146,0.131983806,0.234008097
96059,553,0.623869801,0.376130199,0.023508137,0.141048825,0.130198915,0.202531646,0.126582278,0,0.077757685,0.057866184,0.151898734,0.088607595
96061,542,0.505535055,0.494464945,0,0.112546125,0.090405904,0.066420664,0.236162362,0.060885609,0.057195572,0.105166052,0.101476015,0.169741697
96062,21,0.476190476,0.523809524,0,0,0,0,0.476190476,0,0,0,0,0.523809524
96063,1042,0.47024952,0.52975048,0.008637236,0.088291747,0.07293666,0.130518234,0.169865643,0.007677543,0.108445298,0.081573896,0.150671785,0.181381958
96064,359,0.657381616,0.342618384,0,0.320334262,0.064066852,0.155988858,0.116991643,0.064066852,0.030640669,0,0.189415042,0.058495822
96065,4533,0.510258107,0.489741893,0.024928304,0.071917053,0.116479153,0.123317891,0.173615707,0.021398632,0.073681888,0.106993161,0.130818443,0.156849768
96067,403,0.555831266,0.444168734,0.032258065,0.084367246,0.099255583,0.079404467,0.260545906,0.012406948,0.009925558,0.089330025,0.166253102,0.166253102
96068,7094,0.498590358,0.501409642,0.019453059,0.069636312,0.104313504,0.095150832,0.210036651,0.016774739,0.062306174,0.097688187,0.152100367,0.172540175
96069,204,0.774509804,0.225490196,0.147058824,0.019607843,0.37254902,0.166666667,0.068627451,0,0.049019608,0.053921569,0.039215686,0.083333333
96071,800,0.47625,0.52375,0.00375,0.0275,0.05875,0.13125,0.255,0.0125,0.05875,0.08125,0.1025,0.26875
96073,31,0.483870968,0.516129032,0,0,0,0.225806452,0.258064516,0,0,0,0.225806452,0.290322581
96074,3980,0.495226131,0.504773869,0.008291457,0.089949749,0.088944724,0.120351759,0.187688442,0.033919598,0.06758794,0.064070352,0.146482412,0.192713568
96075,164,0.567073171,0.432926829,0,0.091463415,0.231707317,0.12804878,0.115853659,0.006097561,0.048780488,0.12804878,0.067073171,0.182926829
96076,350,0.702857143,0.297142857,0,0,0.277142857,0.197142857,0.228571429,0,0,0.068571429,0.122857143,0.105714286
96080,284,0.496478873,0.503521127,0,0,0.052816901,0.080985915,0.362676056,0,0,0.007042254,0.052816901,0.443661972
96084,29139,0.510141048,0.489858952,0.031401215,0.099076839,0.134287381,0.120491438,0.124884176,0.028793027,0.085898624,0.107004358,0.126600089,0.141562854
96085,536,0.416044776,0.583955224,0.026119403,0.052238806,0.067164179,0.106343284,0.164179104,0.026119403,0.192164179,0.072761194,0.139925373,0.152985075
96086,54,0.444444444,0.555555556,0,0.148148148,0,0,0.296296296,0.037037037,0.166666667,0,0.055555556,0.296296296
96087,278,0.5,0.5,0.010791367,0.032374101,0.079136691,0.161870504,0.215827338,0.007194245,0.032374101,0.125899281,0.111510791,0.223021583
96088,544,0.582720588,0.417279412,0,0.130514706,0.115808824,0.205882353,0.130514706,0,0.068014706,0.045955882,0.113970588,0.189338235
96090,4690,0.563326226,0.436673774,0.01684435,0.047547974,0.102132196,0.152452026,0.24434968,0.008102345,0.040724947,0.076972281,0.111940299,0.198933902
96091,481,0.498960499,0.501039501,0.006237006,0.047817048,0.093555094,0.205821206,0.145530146,0.029106029,0.047817048,0.141372141,0.116424116,0.166320166
96092,618,0.517799353,0.482200647,0.008090615,0.014563107,0.111650485,0.144012945,0.239482201,0.004854369,0.033980583,0.066343042,0.16828479,0.208737864
96093,343,0.737609329,0.262390671,0,0.075801749,0.271137026,0.137026239,0.253644315,0.032069971,0.029154519,0.032069971,0.026239067,0.142857143
96094,3570,0.530252101,0.469747899,0.054621849,0.101680672,0.087394958,0.137254902,0.14929972,0,0.104761905,0.133333333,0.119047619,0.112605042
96096,6611,0.503100892,0.496899108,0.022538194,0.092270458,0.108304341,0.145363788,0.134624111,0.011949781,0.076841628,0.097110876,0.141128422,0.169868401
96097,703,0.520625889,0.479374111,0.019914651,0.056899004,0.085348506,0.150782361,0.207681366,0.012802276,0.049786629,0.081081081,0.118065434,0.217638691
96101,9746,0.465626924,0.534373076,0.030884465,0.083521445,0.125282167,0.110199056,0.115739791,0.039811205,0.083008414,0.143853889,0.102298379,0.16540119
96103,5262,0.519004181,0.480995819,0.030026606,0.068605093,0.133789434,0.107373622,0.179209426,0.029646522,0.051121247,0.117065754,0.127898138,0.155264158
96104,1401,0.48608137,0.51391863,0.013561742,0.041399001,0.077087794,0.051391863,0.302640971,0,0.052819415,0.046395432,0.106352605,0.308351178
96105,842,0.483372922,0.516627078,0.01543943,0.143705463,0.033254157,0.106888361,0.184085511,0.034441805,0.134204276,0.022565321,0.195961995,0.129453682
96106,372,0.551075269,0.448924731,0,0.096774194,0,0.379032258,0.075268817,0,0.193548387,0,0.161290323,0.094086022
96107,274,0.50729927,0.49270073,0.02189781,0.058394161,0.186131387,0.051094891,0.189781022,0.065693431,0,0.149635036,0.040145985,0.237226277
96108,1433,0.483600837,0.516399163,0.010467551,0.041870202,0.234473133,0.047452896,0.149337055,0.016748081,0.078157711,0.127006281,0.088625262,0.205861828
96109,80,0.6125,0.3875,0,0,0,0,0.6125,0,0,0,0,0.3875
96110,812,0.56773399,0.43226601,0.03817734,0.060344828,0.098522167,0.17364532,0.197044335,0,0.024630542,0.141625616,0.204433498,0.061576355
96111,126,0.547619048,0.452380952,0,0.023809524,0.111111111,0.126984127,0.285714286,0,0.079365079,0.047619048,0.158730159,0.166666667
96112,83,0.554216867,0.445783133,0.168674699,0.108433735,0.096385542,0,0.180722892,0,0,0.108433735,0.180722892,0.156626506
96113,224,0.424107143,0.575892857,0.040178571,0.0625,0.138392857,0.0625,0.120535714,0.071428571,0.040178571,0.196428571,0.049107143,0.21875
96114,1925,0.76,0.24,0.016103896,0.023896104,0.469090909,0.21038961,0.040519481,0.012987013,0.043636364,0.097142857,0.047792208,0.038441558
96115,3267,0.471686563,0.528313437,0.021426385,0.059687787,0.102846648,0.126109581,0.161616162,0.039485767,0.074686257,0.129476584,0.122130395,0.162534435
96116,115,0.591304348,0.408695652,0,0,0,0,0.591304348,0,0,0.026086957,0,0.382608696
96117,172,0.534883721,0.465116279,0,0,0,0,0.534883721,0,0,0,0,0.465116279
96118,355,0.45915493,0.54084507,0,0.067605634,0.076056338,0.084507042,0.230985915,0.053521127,0.090140845,0.157746479,0.081690141,0.157746479
96119,1779,0.545812254,0.454187746,0.048341765,0.054525014,0.148397976,0.103428893,0.191118606,0.015739179,0.057335582,0.112422709,0.110736369,0.157953907
96120,59,0.254237288,0.745762712,0,0,0.254237288,0,0,0,0.372881356,0.288135593,0.084745763,0
96121,926,0.512958963,0.487041037,0.019438445,0.080993521,0.09287257,0.080993521,0.238660907,0.019438445,0.073434125,0.097192225,0.099352052,0.19762419
96122,358,0.675977654,0.324022346,0.108938547,0,0.148044693,0.108938547,0.310055866,0,0.027932961,0.078212291,0.022346369,0.195530726
96123,3266,0.488364972,0.511635028,0.036436007,0.097060625,0.102878138,0.112982241,0.139007961,0.028781384,0.064605021,0.129516228,0.14390692,0.144825475
96124,25,0.56,0.44,0.16,0.08,0.08,0,0.24,0,0.08,0.08,0.04,0.24
96125,458,0.34279476,0.65720524,0,0.087336245,0.050218341,0.205240175,0,0.019650655,0.170305677,0.076419214,0.218340611,0.172489083
96126,126,0.531746032,0.468253968,0,0,0,0.119047619,0.412698413,0,0,0,0.055555556,0.412698413
96128,85,0.705882353,0.294117647,0,0,0,0.329411765,0.376470588,0,0,0.023529412,0.094117647,0.176470588
96129,685,0.57810219,0.42189781,0,0.083211679,0.102189781,0.169343066,0.223357664,0,0,0.056934307,0.147445255,0.217518248
96130,408,0.659313725,0.340686275,0.156862745,0.134803922,0,0,0.367647059,0,0,0,0.105392157,0.235294118
96132,20119,0.714747254,0.285252746,0.02520006,0.058004871,0.398727571,0.155971967,0.076842785,0.019881704,0.048362245,0.070083006,0.069635668,0.077290124
96133,50,0.46,0.54,0,0.06,0.12,0.04,0.24,0,0,0.12,0.08,0.34
96134,126,0.476190476,0.523809524,0,0,0,0.476190476,0,0,0,0.444444444,0,0.079365079
96135,2059,0.534725595,0.465274405,0.023312288,0.130645945,0.112190384,0.143759106,0.124817873,0.032054395,0.108305002,0.125789218,0.096163186,0.102962603
96136,301,0.504983389,0.495016611,0.112956811,0.096345515,0,0.07641196,0.219269103,0.079734219,0.069767442,0,0.225913621,0.119601329
96137,44,0.295454545,0.704545455,0,0,0,0,0.295454545,0,0.204545455,0,0,0.5
96140,3252,0.472939729,0.527060271,0.018757688,0.053505535,0.079335793,0.111316113,0.2100246,0.020295203,0.031057811,0.085485855,0.149753998,0.240467405
