ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
94587,69516,11.9,16.1,14.3,24.6,4.8,7.2,3.7,3.4,28.5,9.9,9.1,19.6,2.3,60636,5645,15256,16686,23049,61998,443.0,98.0,114681.0,0.547533093,0.452466907,0.027677497,0.072202166,0.110709988,0.161251504,0.175691937,0.014440433,0.057761733,0.06377858,0.17087846,0.145607702,15.0,17.0,6.0,548.0,233.0,Alameda,0.9332959318717992,0.2393693538178261,0.0633235514126244,0.0047327234018067,0.5087030323954198,0.0128315783416767,0.1043356925024454,0.0667040681282007
94588,30842,6.8,17.5,17.5,22.6,5.8,7.7,3.3,3.2,28.5,8.3,6.5,20.6,1.9,27696,1037,2938,5891,17830,28870,166.0,31.0,153429.0,0.517692246,0.482307754,0.030191911,0.074275314,0.182289018,0.127111159,0.103824844,0.022295977,0.061748883,0.148724606,0.134605605,0.114932684,3.0,22.0,4.0,548.0,233.0,Alameda,0.949192659360612,0.6123143764995785,0.0201024576875689,0.0030802152908371,0.2881784579469554,0.0024317489138188,0.0230854030218533,0.0508073406393878
94589,29876,15.3,21.8,16.1,30.5,5.7,9.2,5.3,5.3,29.8,13.3,12.1,30.2,3.5,23922,3572,7226,8397,4727,24697,279.0,47.0,68494.0,0.477733337,0.522266663,0.018629372,0.105978042,0.10927979,0.153490994,0.090355139,0.028534615,0.103401068,0.123399458,0.154994229,0.111937294,7.0,13.0,7.0,108.0,51.0,Solano,0.9295755790601152,0.2548868657116079,0.2447784174588298,0.0044852055161333,0.2676061052349712,0.0122506359619761,0.1455683491765966,0.0704244209398848
94590,35420,15.8,23.2,17.6,30.6,5.8,10.4,5.7,6.4,28.9,15.5,11.8,33.5,3.7,29360,4843,8391,10457,5669,30169,310.0,59.0,53275.0,0.476629883,0.523370117,0.038844495,0.082413749,0.156265855,0.106957128,0.092148656,0.031487823,0.088692288,0.154553526,0.12201928,0.126617199,4.0,18.0,7.0,108.0,51.0,Solano,0.9230095990965556,0.392970073404856,0.2498023715415019,0.0081592320722755,0.1231225296442687,0.0082721626199887,0.1406832298136646,0.0769904009034443
94591,53042,11.5,21.2,16.9,28.4,5.8,8.7,4.7,4.8,29.4,12.0,10.4,27.7,3.0,44994,3693,10984,17923,12394,46268,436.0,65.0,85311.0,0.492435622,0.507564378,0.037848712,0.072961373,0.161400215,0.121030043,0.099195279,0.030096567,0.0715397,0.160354077,0.128889485,0.116684549,1.0,14.0,8.0,108.0,51.0,Solano,0.9240601787262924,0.3309452886391916,0.186380604049621,0.0070133102070057,0.3126578937445797,0.0118773801892839,0.0751857018966102,0.0759398212737076
94592,742,11.8,18.0,18.2,24.5,4.4,8.9,3.9,4.5,26.3,14.0,8.8,26.9,2.5,810,41,70,216,483,810,,,127679.0,0.485994525,0.514005475,0.024457458,0.070761644,0.159000671,0.121362656,0.110412096,0.029116885,0.059919865,0.148340193,0.140109143,0.13651939,1.0,1.0,1.0,108.0,51.0,Solano,0.908355795148248,0.3692722371967655,0.1132075471698113,0.0053908355795148,0.3733153638814016,0.0013477088948787,0.045822102425876,0.091644204851752
94595,16425,5.3,34.1,10.4,38.6,14.9,7.5,9.0,5.9,39.0,5.2,11.3,18.3,4.5,16007,317,1662,3953,10075,16327,399.0,82.0,76583.0,0.469537815,0.530462185,0.018907563,0.05987395,0.210084034,0.136554622,0.044117647,0.053571429,0.016806723,0.273109244,0.113445378,0.073529412,,4.0,0.0,268.0,103.0,Contra Costa,0.972054794520548,0.8714155251141552,0.010958904109589,0.0015829528158295,0.075372907153729,0.0023744292237442,0.0103500761035007,0.027945205479452
94596,20037,6.9,19.2,19.6,23.1,6.9,8.2,4.0,3.6,27.4,8.1,6.8,20.7,2.1,18117,512,1763,4008,11834,18659,150.0,27.0,109167.0,0.415190153,0.584809847,0.014792736,0.046089308,0.065021803,0.065021803,0.224264503,0.01490313,0.040680024,0.063807474,0.074460452,0.390958768,,7.0,2.0,268.0,103.0,Contra Costa,0.954833557917852,0.7836502470429705,0.0222588211808154,0.0016968608075061,0.1069521385436941,0.001297599441034,0.0389778909018316,0.045166442082148
94597,20277,6.9,18.8,19.3,22.8,6.6,8.2,3.9,3.6,26.8,8.3,6.9,20.6,2.1,18833,542,1653,4452,12186,19110,140.0,28.0,111750.0,0.48078341,0.51921659,0.021935484,0.051889401,0.16764977,0.121658986,0.11764977,0.01764977,0.073640553,0.18,0.120184332,0.127741935,8.0,2.0,1.0,268.0,103.0,Contra Costa,0.9470829018099324,0.7426147852246388,0.0244118952507767,0.0036494550475908,0.142772599496967,0.0023672140849238,0.0312669527050352,0.0529170981900675
94598,25818,5.6,23.4,16.2,27.8,8.9,7.9,5.2,4.2,32.3,7.1,8.5,19.8,2.7,21768,690,1658,4460,14960,22495,277.0,59.0,154125.0,0.504933356,0.495066644,0.030205989,0.064479834,0.177384456,0.135667301,0.097195776,0.031677341,0.058637701,0.159208932,0.127228665,0.118314004,1.0,27.0,10.0,268.0,103.0,Contra Costa,0.9557285614687429,0.7733364319467039,0.0110000774653342,0.0026338213649391,0.1512510651483461,0.0020528313579673,0.015454334185452,0.0442714385312572
94599,3021,8.3,34.3,12.3,42.7,13.1,7.8,11.4,7.9,40.8,8.9,13.4,25.6,5.3,2882,185,544,1003,1150,2901,112.0,28.0,69800.0,0.472063526,0.527936474,0.035859294,0.076533362,0.10132586,0.126765118,0.131579893,0.031367899,0.074090043,0.108907334,0.147102152,0.166469045,,2.0,1.0,40.0,16.0,Napa,0.9665673618007282,0.8947368421052632,0.0125786163522012,0.0102615028136378,0.0168818272095332,0.0,0.0321085733200926,0.0334326381992717
94601,50294,23.5,17.8,15.2,28.2,4.1,9.7,5.0,5.4,26.9,15.8,11.9,30.3,3.3,39900,12738,8528,10437,8197,41341,326.0,50.0,50122.0,0.459459459,0.540540541,0.007078507,0.035070785,0.061454311,0.117438867,0.238416988,0.0,0.030566281,0.059202059,0.118725869,0.332046332,,25.0,16.0,548.0,233.0,Alameda,0.9490595299638128,0.2539865590328866,0.1840378573984968,0.0172386368155247,0.177774684853064,0.0071976776553863,0.3088241142084543,0.0509404700361872
94602,28329,10.6,21.0,14.9,29.0,6.2,9.0,4.7,4.7,30.6,11.5,9.8,24.8,3.0,24149,3354,3246,5810,11739,24701,219.0,50.0,95479.0,0.496747676,0.503252324,0.033296254,0.085823639,0.189030713,0.130432323,0.058164747,0.038877053,0.089726428,0.173400705,0.128848583,0.072399555,3.0,4.0,3.0,548.0,233.0,Alameda,0.93734335839599,0.4563874474919693,0.1793921423276501,0.007059903279325,0.2319178227258286,0.0030357584101097,0.0595502841611069,0.06265664160401
94603,31403,24.1,19.2,15.6,30.9,4.3,11.0,5.0,5.7,26.2,16.7,12.5,34.5,3.9,25700,7840,8339,6490,3031,26706,228.0,58.0,52634.0,0.487169286,0.512830714,0.035939261,0.073237849,0.135136927,0.137490883,0.105364366,0.028181155,0.061998541,0.133644984,0.162389762,0.126616272,,4.0,4.0,548.0,233.0,Alameda,0.9558640894182084,0.2045345986052288,0.3778938317995096,0.0073878291882941,0.04445435149508,0.0140432442760245,0.3075502340540713,0.0441359105817915
94612,14389,11.9,20.7,14.4,32.3,5.7,8.9,5.9,5.1,29.4,12.0,12.1,25.7,3.7,14566,2122,1387,3265,7792,14740,144.0,33.0,55291.0,0.477075048,0.522924952,0.021808852,0.067556126,0.123438101,0.144887749,0.119384221,0.026042335,0.061449647,0.134778704,0.140449006,0.16020526,36.0,24.0,13.0,548.0,233.0,Alameda,0.944818958926958,0.278337619014525,0.2956425046910834,0.0061852804225449,0.3015497949822781,0.0029883939120161,0.0601153659045103,0.0551810410730419
94605,39016,13.7,22.3,14.9,33.9,5.8,10.6,5.1,5.3,28.9,13.2,12.0,31.8,3.9,34239,4799,7036,11018,11386,35261,361.0,65.0,72778.0,0.484635547,0.515364453,0.041102002,0.100329039,0.175059952,0.122469466,0.045675088,0.048379901,0.093553065,0.176844571,0.1242262,0.072360716,,13.0,11.0,548.0,233.0,Alameda,0.9426645478777936,0.2188332991593192,0.527117080172237,0.0063819971293828,0.0637687102727086,0.0093295058437564,0.1172339553003895,0.0573354521222062
94606,36672,15.8,18.1,13.9,28.6,4.5,8.9,4.7,4.9,28.2,14.2,11.2,24.4,3.1,32021,7126,5827,7828,11240,32565,216.0,46.0,56129.0,0.484020369,0.515979631,0.038595359,0.069609899,0.153505841,0.128597433,0.093711837,0.035530773,0.06732874,0.160856241,0.132791078,0.119472799,4.0,7.0,5.0,548.0,233.0,Alameda,0.950589005235602,0.2079788394415357,0.1948625654450261,0.0069808027923211,0.4235111256544502,0.0037903577661431,0.1134653141361256,0.0494109947643979
94607,24978,13.5,19.8,14.5,31.8,4.8,9.7,5.3,5.3,27.4,14.2,12.3,27.5,3.7,22659,3588,3780,5926,9365,23143,198.0,32.0,55054.0,0.475196232,0.524803768,0.026268969,0.052904239,0.185400314,0.128231293,0.082391418,0.020068027,0.062951334,0.209942439,0.129513344,0.102328624,12.0,20.0,17.0,548.0,233.0,Alameda,0.9477139883097124,0.1988549923933061,0.3846184642485387,0.0061654255745055,0.2879333813756105,0.0018015853951477,0.0683401393226039,0.0522860116902874
94608,28019,9.8,17.6,17.4,26.7,4.8,9.4,3.8,3.9,25.0,11.1,8.5,26.6,2.7,27327,1571,3318,6715,15723,27673,197.0,44.0,87517.0,0.486373635,0.513626365,0.02255527,0.057450695,0.208999739,0.110315774,0.087052157,0.02203333,0.053200611,0.21160944,0.11825672,0.108526265,5.0,9.0,5.0,548.0,233.0,Alameda,0.9366501302687462,0.3535101181341232,0.3645740390449338,0.0066740426139405,0.154537992076805,0.0023912345194332,0.0549627038795103,0.0633498697312538
94609,20596,9.1,16.8,18.8,24.8,4.7,9.6,3.4,3.6,23.8,10.9,7.5,26.5,2.5,20288,1819,3112,4026,11331,20541,151.0,38.0,86750.0,0.492309677,0.507690323,0.018476123,0.040563635,0.237448812,0.133266695,0.062554413,0.029213556,0.030600071,0.239802663,0.115596685,0.092477348,5.0,28.0,14.0,548.0,233.0,Alameda,0.9325597203340454,0.4659157117886968,0.3324431928529812,0.0074286269178481,0.0788502621868324,0.0021848902699553,0.0457370363177316,0.0674402796659545
94610,29287,7.4,18.3,17.5,25.0,5.8,8.7,3.6,3.5,27.0,9.1,7.1,23.8,2.2,27424,1287,2452,4736,18949,27763,207.0,43.0,100717.0,0.490601028,0.509398972,0.02908202,0.049608025,0.223467925,0.139425103,0.049017955,0.024445756,0.041768524,0.240622102,0.128635252,0.073927337,9.0,4.0,1.0,548.0,233.0,Alameda,0.937549083210981,0.5689213644279032,0.1859869566701949,0.0040632362481647,0.1465155188308806,0.0015365179089698,0.0305254891248676,0.062450916789019
94611,36565,5.9,21.1,16.5,26.9,7.4,8.2,4.4,3.7,30.8,7.8,7.6,22.3,2.4,32082,1103,2231,5619,23129,32707,280.0,68.0,129576.0,0.473384269,0.526615731,0.021793587,0.05116483,0.168837675,0.133517034,0.098071142,0.023672345,0.044651804,0.202999749,0.137587675,0.117704158,4.0,8.0,2.0,548.0,233.0,Alameda,0.9392041569807192,0.6916997128401476,0.0832216600574319,0.0028442499658143,0.1415014357992615,0.0015588677697251,0.0183782305483385,0.0607958430192807
94613,715,9.9,4.7,20.8,6.8,1.0,12.8,0.5,1.6,8.9,7.4,1.3,15.9,0.5,821,0,215,544,62,844,0.0,0.0,76437.11,0.518656953,0.481343047,0.014887551,0.026797593,0.251124485,0.112828635,0.113018689,0.013240418,0.022299652,0.214254039,0.104973076,0.126575863,7.0,,,,,Alameda,0.8895104895104895,0.5678321678321678,0.1020979020979021,0.0055944055944055,0.123076923076923,0.0013986013986013,0.0895104895104895,0.1104895104895104
94621,29870,26.0,19.5,15.2,31.4,4.2,11.4,5.4,6.2,26.1,17.9,13.2,35.4,4.1,24047,9327,5889,6482,2349,25111,230.0,40.0,42563.0,0.46736065,0.53263935,0.026833112,0.070421367,0.130557399,0.141423358,0.098125415,0.038943265,0.067891506,0.150132714,0.150547445,0.125124419,1.0,12.0,4.0,548.0,233.0,Alameda,0.9515232674924674,0.2031469702042183,0.3651155005021761,0.0085704720455306,0.0426849681955138,0.0136926682289923,0.3183126883160361,0.0484767325075326
94618,16046,5.7,19.7,17.9,24.3,6.9,8.2,3.8,3.5,29.5,7.7,6.4,21.8,2.1,13974,444,778,1928,10824,14227,105.0,19.0,167606.0,0.03625731,0.96374269,0.007017544,0.005847953,0.021052632,0.001169591,0.001169591,0.0,0.026900585,0.934502924,0.002339181,0.0,,2.0,0.0,548.0,233.0,Alameda,0.9448460675557772,0.7671693880094728,0.0491711329926461,0.0027421164153059,0.1088121650255515,0.0006232082762059,0.0163280568365947,0.0551539324442228
94619,23299,10.8,20.7,14.8,29.5,6.0,9.1,4.5,4.5,29.6,11.1,10.0,25.5,3.0,19191,1991,2916,5265,9019,19539,193.0,51.0,94490.0,0.464699745,0.535300255,0.023475539,0.064862045,0.133839555,0.137201484,0.105321122,0.027648968,0.074020403,0.146301878,0.153315558,0.134013448,,6.0,1.0,548.0,233.0,Alameda,0.93609167775441,0.3583415597235933,0.2683376968968625,0.0075110519764796,0.2224558993948238,0.0055367183140907,0.07390875144856,0.0639083222455899
94704,25592,13.0,9.1,17.7,15.0,2.0,10.3,2.3,3.3,14.5,12.0,4.2,19.4,1.4,28654,574,5875,13335,8870,29013,48.0,0.0,38125.0,0.519564917,0.480435083,0.02645527,0.075863023,0.230308338,0.097386735,0.089551551,0.021247177,0.047472001,0.1955109,0.119693967,0.096511038,19.0,11.0,4.0,548.0,233.0,Alameda,0.9377930603313536,0.4721006564551422,0.0458346358236949,0.0037120975304782,0.3714051266020631,0.0012113160362613,0.0435292278837136,0.0622069396686464
94702,15979,8.1,19.7,17.1,27.0,6.1,8.9,4.1,3.9,28.0,9.3,8.3,24.6,2.7,13887,831,1401,3182,8473,14073,145.0,30.0,82076.0,0.48328814,0.51671186,0.044526902,0.112915656,0.169259312,0.104295704,0.052290567,0.047324104,0.108862566,0.185471671,0.110860568,0.06419295,4.0,7.0,3.0,548.0,233.0,Alameda,0.9304712435071032,0.517992364979035,0.2248576256336441,0.0080730959384191,0.1187808999311596,0.0033168533700481,0.0574504036547969,0.0695287564928969
94703,19846,8.0,17.8,18.2,24.6,5.3,9.0,3.7,3.6,26.0,9.4,7.4,24.1,2.3,17986,857,1328,3734,12067,18413,97.0,22.0,83074.0,0.481494662,0.518505338,0.030723606,0.061447212,0.158185053,0.138137604,0.093001186,0.022657177,0.061506524,0.16826809,0.135883749,0.130189798,5.0,3.0,2.0,548.0,233.0,Alameda,0.9291544895696866,0.5535120427290134,0.1832611105512445,0.0046356948503476,0.1299506197722462,0.0016124156001209,0.0561826060667136,0.0708455104303134
94705,12762,5.9,20.7,17.4,25.7,7.2,8.4,4.5,3.8,29.7,7.7,7.1,21.7,2.4,11755,225,746,1626,9158,12012,107.0,23.0,125104.0,0.485184309,0.514815691,0.002162381,0.018143731,0.381964388,0.049396898,0.03351691,0.001723148,0.009832078,0.431192351,0.038855289,0.033212826,,4.0,1.0,548.0,233.0,Alameda,0.9513399153737658,0.7745651151857076,0.0386303087290393,0.0031343049678733,0.1129916940918351,0.0017238677323303,0.02029462466698,0.0486600846262341
94706,19615,7.3,17.6,16.3,23.3,5.8,7.8,3.5,3.3,27.8,8.6,6.8,20.6,2.0,15713,912,1123,2665,11013,16273,94.0,24.0,100461.0,0.483477489,0.516522511,0.013602425,0.036519553,0.186737636,0.117690545,0.128927331,0.022325719,0.058549568,0.145265026,0.126339913,0.164042286,9.0,1.0,0.0,548.0,233.0,Alameda,0.9337751720621972,0.5560540402752995,0.0360438439969411,0.0045373438694876,0.3030843742034158,0.0019882742798878,0.0320672954371654,0.0662248279378027
94707,11710,4.4,24.1,15.4,28.7,9.2,7.9,5.0,3.8,34.3,6.0,7.8,20.8,2.5,9693,185,382,1003,8123,9947,95.0,19.0,154184.0,0.496135357,0.503864643,0.041097182,0.098171364,0.14063531,0.140211141,0.07602036,0.031576963,0.088604015,0.148317466,0.144264304,0.091101895,4.0,,,,,Alameda,0.9484201537147736,0.8156276686592656,0.0205807002561912,0.0024765157984628,0.097865072587532,0.000597779675491,0.0112724167378309,0.0515798462852263
94708,10985,4.5,23.8,15.6,28.6,9.2,7.7,5.1,3.8,33.7,6.0,7.7,20.6,2.5,9326,120,349,989,7868,9523,76.0,16.0,170139.0,0.493328801,0.506671199,0.015721934,0.08056429,0.085748279,0.135038667,0.17625563,0.018696354,0.061273052,0.073340699,0.153310105,0.20005099,,,,,,Alameda,0.9455621301775148,0.8079198907601275,0.0190259444697314,0.0013654984069185,0.1023213472917615,0.0013654984069185,0.0135639508420573,0.0544378698224852
94709,11806,8.2,13.3,19.4,18.2,4.1,8.8,3.0,3.1,20.5,8.9,4.9,19.5,1.6,10899,221,942,2514,7222,11039,42.0,15.0,71859.0,0.486396349,0.513603651,0.027558364,0.066614007,0.093294717,0.130331754,0.168597507,0.022819028,0.064507636,0.088467615,0.132262594,0.205546779,3.0,1.0,1.0,548.0,233.0,Alameda,0.943588006098594,0.6471285786888024,0.0289683211926139,0.0023716754192783,0.2452990005082161,0.0015246484838217,0.0182957818058614,0.056411993901406
94710,6948,10.4,18.4,17.4,26.2,5.1,9.3,4.0,4.1,26.8,10.7,8.5,27.0,2.6,6303,412,738,1766,3387,6545,46.0,,81907.0,0.512676763,0.487323237,0.019496276,0.026022927,0.308593423,0.079909631,0.078654506,0.022424902,0.020082002,0.286921597,0.06919923,0.088695507,4.0,2.0,2.0,548.0,233.0,Alameda,0.9253022452504318,0.4468911917098445,0.2240932642487046,0.0076280944156591,0.1027633851468048,0.0023028209556706,0.1416234887737478,0.0746977547495682
94720,2964,12.9,4.5,20.2,9.1,0.8,10.3,0.9,2.0,9.3,10.3,1.8,15.9,0.6,2701,7,977,1297,420,2820,,,76437.11,0.501456987,0.498543013,0.035347777,0.075509946,0.181426581,0.13759027,0.071582415,0.026479159,0.064107437,0.184974028,0.130115292,0.092867097,,,,,,Alameda,0.930161943319838,0.4423076923076923,0.0310391363022942,0.0030364372469635,0.3954116059379217,0.0,0.0583670715249662,0.0698380566801619
94801,29395,23.9,18.5,16.9,27.6,4.6,10.2,4.8,5.3,25.6,15.1,12.0,30.5,3.3,23031,7446,5597,6290,3698,23539,185.0,32.0,56582.0,0.455184534,0.544815466,0.0,0.043233743,0.402811951,0.00456942,0.00456942,0.0,0.007381371,0.531458699,0.00456942,0.001405975,4.0,2.0,2.0,268.0,103.0,Contra Costa,0.95155638714067,0.3249532233373022,0.2194931110733118,0.0064977036911039,0.0594658955604694,0.004422520836877,0.3367239326416057,0.0484436128593298
94803,24904,10.6,21.2,16.2,28.3,6.5,8.8,4.9,4.8,29.8,10.9,10.4,23.8,3.0,21289,2122,4099,7240,7828,21831,205.0,43.0,89851.0,0.507113105,0.492886895,0.035950016,0.100833066,0.169849407,0.127427107,0.073053508,0.033578981,0.091701378,0.177955783,0.11169497,0.077955783,,4.0,0.0,268.0,103.0,Contra Costa,0.924108576935432,0.4469964664310954,0.163989720526823,0.0080308384195309,0.2087616447157083,0.0062640539672341,0.0900658528750401,0.0758914230645679
94804,38559,18.1,20.7,15.9,30.3,5.3,10.3,5.2,5.7,26.7,14.3,12.6,29.9,3.8,31522,6059,8134,9357,7972,32374,294.0,49.0,59089.0,0.486656625,0.513343375,0.017456455,0.065075503,0.137179933,0.150542618,0.116402116,0.025643996,0.069632719,0.128142741,0.149577106,0.140346812,,10.0,4.0,268.0,103.0,Contra Costa,0.9441116211520008,0.2936798153479084,0.321974117586037,0.006353899219378,0.1018698617702741,0.0061723592416815,0.2140615679867216,0.0558883788479991
94805,13648,13.0,20.6,16.7,27.5,6.2,9.0,4.7,4.8,29.0,11.4,10.3,25.1,2.9,11657,1613,2071,3876,4097,11940,81.0,22.0,85813.0,0.485646576,0.514353424,0.035254453,0.082138233,0.171068383,0.126505583,0.070679925,0.032738023,0.079743959,0.172900735,0.126627739,0.102342967,,2.0,0.0,268.0,103.0,Contra Costa,0.9313452520515828,0.4631447831184056,0.1509378663540445,0.0078399765533411,0.1468347010550996,0.004616060961313,0.1579718640093786,0.0686547479484173
94806,59861,19.5,18.7,16.4,27.5,4.9,9.5,4.8,5.1,26.7,13.7,11.7,27.3,3.2,49953,11889,13019,16826,8219,51689,405.0,84.0,64403.0,0.480405977,0.519594023,0.028968142,0.065054976,0.157386524,0.132294897,0.096701438,0.021144629,0.063222441,0.153650973,0.151325063,0.130250916,2.0,11.0,3.0,268.0,103.0,Contra Costa,0.9470272798650208,0.3150298190808707,0.1989776315130051,0.0074672992432468,0.174938607774678,0.0056631195603147,0.2449508026929052,0.0529727201349793
94850,0,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,76437.11,0.504153315,0.495846685,0.029150982,0.089288492,0.181843636,0.127570544,0.076299661,0.02653766,0.077979653,0.163068164,0.136514949,0.091746259,,,,,,Contra Costa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94901,41157,16.6,20.3,17.8,24.6,6.3,8.9,4.8,5.0,28.4,12.5,8.4,25.0,2.6,31833,5595,4127,7644,14467,32789,253.0,43.0,90440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,13.0,89.0,45.0,Marin,0.945428481181816,0.6784994047185169,0.0179313361032145,0.014505430424958,0.0516315572077653,0.0022839371188376,0.1805768156085234,0.054571518818184
94903,29040,7.9,25.0,16.0,28.1,9.1,8.3,5.8,5.1,31.7,9.1,8.5,21.4,3.1,24500,1752,3085,6036,13627,25181,352.0,62.0,105783.0,0.512358258,0.487641742,0.040514947,0.093424112,0.134058926,0.142641383,0.101718889,0.026658356,0.0762592,0.137535061,0.128185458,0.119003668,3.0,22.0,7.0,89.0,45.0,Marin,0.9582988980716254,0.7973140495867769,0.0209710743801652,0.0057506887052341,0.0762741046831955,0.0022382920110192,0.0557506887052341,0.0417011019283746
94904,11995,5.7,26.3,15.4,28.8,9.7,8.3,5.8,4.9,33.7,7.9,8.3,21.3,3.0,10052,420,790,2001,6841,10308,118.0,29.0,139500.0,0.488612088,0.511387912,0.021855589,0.087060834,0.11654123,0.13727939,0.125875045,0.019127748,0.066749926,0.095901666,0.140072962,0.18953561,6.0,12.0,6.0,89.0,45.0,Marin,0.9621508962067528,0.8767819924968737,0.0125052105043768,0.0018340975406419,0.0446019174656106,0.0010837849103793,0.0253438932888703,0.0378491037932471
94920,12474,4.8,26.1,15.2,28.7,9.7,8.1,5.6,4.5,34.1,7.2,8.3,20.9,2.8,10033,182,655,1524,7672,10470,104.0,18.0,165807.0,0.47421887,0.52578113,0.021086655,0.088348469,0.075958135,0.15514853,0.133677082,0.022087117,0.094889949,0.082268739,0.149299677,0.177235647,1.0,2.0,0.0,89.0,45.0,Marin,0.96336379669713,0.8931377264710598,0.007375340708674,0.0014430014430014,0.0512265512265512,0.0012826679493346,0.0088985088985088,0.0366362033028699
94922,425,8.4,23.6,18.6,27.8,7.6,9.2,5.2,5.3,30.9,10.4,8.0,25.8,2.7,777,41,224,224,288,813,,,110845.0,0.478728414,0.521271586,0.012401884,0.091051805,0.063971743,0.142857143,0.16844584,0.014599686,0.094427002,0.060832025,0.170722135,0.180690738,,,,,,Sonoma,0.9647058823529412,0.7741176470588236,0.0047058823529411,0.0047058823529411,0.0070588235294117,0.0,0.1741176470588235,0.0352941176470588
94923,1411,7.4,30.2,15.0,35.3,10.1,9.2,7.5,7.1,36.2,10.7,10.7,26.2,3.8,808,15,68,270,455,808,,,85069.0,0.536744186,0.463255814,0.033488372,0.218604651,0.100465116,0.065116279,0.119069767,0.025116279,0.0,0.179534884,0.017674419,0.240930233,,,,,,Sonoma,0.969525159461375,0.8965272856130404,0.0042523033309709,0.0028348688873139,0.0248051027639971,0.0035435861091424,0.0375620127569099,0.030474840538625
94924,1638,7.5,25.8,16.8,29.3,8.0,8.7,5.9,5.6,33.6,10.3,9.5,25.3,3.0,1022,7,114,320,581,1022,11.0,,68250.0,0.527227723,0.472772277,0.0,0.0,0.102722772,0.064356436,0.360148515,0.0,0.0,0.048267327,0.097772277,0.326732673,,2.0,2.0,89.0,45.0,Marin,0.9487179487179488,0.8675213675213675,0.017094017094017,0.0061050061050061,0.0103785103785103,0.0085470085470085,0.039072039072039,0.0512820512820512
94925,9253,6.3,23.5,17.0,26.1,8.2,8.4,4.9,4.5,30.8,9.0,7.7,21.8,2.6,7337,108,714,1769,4746,7560,74.0,19.0,149439.0,0.42945874,0.57054126,0.017746229,0.010647737,0.089618456,0.085181899,0.226264419,0.030168589,0.034605146,0.119787045,0.086956522,0.299023957,1.0,1.0,0.0,89.0,45.0,Marin,0.9538528044958392,0.8438344320760834,0.009402355992651,0.0016210958608019,0.0675456608667459,0.003134118664217,0.0283151410353398,0.0461471955041608
